SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
2020,"SOHROMP12A6D4FEFC7",128985,"I Believe To My Soul","ARALUUG1187FB58696",30.43883,"Ponchatoula LA",-90.44116,"Irma Thomas",0.0,195.36934,0,0.224,99.492,1,0.172,"The Same Love That Made Me Laugh  [LP Version]",0
2021,"SOBMBXU12A6D4F894C",34351,"We Can Leave The World","ARO41T51187FB397AB",,"Mexico City Mexico",,"Sasha",0.0,181.65506,7,0.024,116.024,4,0.866,"Do It To Me",0
2022,"SOIUSAD12AC4689EB2",783194,"Tribute","ARXR2N11187B99857E",34.18806,"Newbury Park CA",-118.94151,"Hot Wire",0.0,194.66404,6,0.481,110.198,4,0.227,"Like A Prayer (Tribute To Madonna)",0
2023,"SODEXMV12A8C13B960",597033,"Original Album Classics","ARX9YIP1187B98A656",,"",,"RUN-DMC",0.0,267.59791,10,0.275,73.507,5,0.69,"Faces",1990
2024,"SOQORVZ12AB01899FF",417678,"Zoukolexion_ vol. 1","ARJQ8WU1187FB37FCD",,"",,"Patrick Saint-Eloi",0.0,314.122,10,0.675,130.092,4,1.0,"Ola ou yé",0
2025,"SOISAFU12CF5F882E5",312389,"Under My Skin","ARY53RR1187B9AE485",,"Napanee Ontario Canada",,"Avril Lavigne",0.0,224.93995,0,0.648,118.055,4,0.692,"How Does It Feel",2004
2026,"SODYDMB12AC46896F8",605243,"Losing All Hope Is Freedom","ARWLV931187B9B0F5A",30.33138,"Jacksonville FL",-81.6558,"Evergreen Terrace",0.0,159.4771,7,0.585,112.421,1,0.0,"Look Up At The Stars And You're Gone",2001
2027,"SOGOQUK12AB018C3F1",774126,"Always You","AR286CH1187B9B8441",,"Akron OH",,"James Ingram",0.0,376.68526,2,0.312,76.385,3,0.6,"A Baby's Born",1993
2028,"SONQNCK12A8C13ADCB",265300,"Across The Crystal Sea","AR0IAWL1187B9A96D0",8.4177,"Panama",-80.11278,"Danilo Perez / Claus Ogerman",0.0,459.31057,4,0.566,100.394,4,0.0,"The Saga Of Rita Joe",2008
2029,"SOMGVPO12A6D4F81E4",47538,"...Somewhere More Familiar","AREPD8D1187FB3F5BC",,"Gainesville FL",,"Sister Hazel",0.0,332.93016,10,0.914,119.461,4,0.96,"Cerilene",1997
2030,"SORIFID12A8C140949",254009,"Solomon Vol. 2","AR323JD1187FB483D0",,"New York",,"Solomon",0.0,284.23791,5,0.663,95.619,4,0.0,"25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue",0
2031,"SOMCTKM12A8C138B86",160142,"Actuar Para Vivir","ARJRQL51187FB541AB",,"",,"Juan Carlos Baglietto",0.0,232.61995,10,0.572,97.342,3,0.666,"Tiempos Dificiles",1982
2032,"SOLVUWT12A6D4FA589",48105,"Mendelssohn: Piano Concertos Nos.1 & 2 etc","AR6U6C51187B9B6F68",,"",,"Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt",0.0,413.1522,7,0.439,160.246,1,0.0,"1. Molto allegro con fuoco",0
2033,"SOUHVMV12A58A7C4D9",57767,"Rhino Hi-Five: Crabby Appleton","ARLSGUY1187B98AEBC",37.16793,"USA",-95.84502,"Crabby Appleton",0.0,186.69669,1,0.361,89.091,1,0.058,"Go Back",1970
2034,"SOVKAUG12AC468672A",689685,"In the Blue of My Dreams","ARBJFXO122C8677DF0",,"CANADA - Ontario",,"Dave Rave_ Mark McCarron",0.0,165.61587,6,0.33,102.16,4,0.0,"They Held Hands",0
2035,"SOCKOBC12A81C238AE",181884,"Rock N Roll - Remix EP","ARINXZA1187FB56902",,"",,"Remi Nicole",0.0,379.37587,10,0.216,84.009,1,1.0,"Rock N Roll",0
2036,"SOORQPU12AB0188E50",420338,"Le tour de France de l'accordéon","AR8R2KI11C8A415967",,"",,"André Blot",0.0,179.85261,10,0.444,199.483,3,0.695,"Breiz Ma bro",0
2037,"SOOZSTX12AB01842AA",511911,"Hung Like A Horse EP","ARHOSMU1242078130D",,"",,"All Leather",0.0,108.38159,2,0.16,84.562,1,0.389,"As The Hog Pisseth",0
2038,"SOWROAS12A8C14258B",239553,"I Keep Faith","ARJ7SQ31187B9AF432",,"Barking Essex England",,"Billy Bragg",0.0,180.1922,0,0.452,81.256,4,1.0,"Goodbye (Solo Version)",2008
2039,"SOSWZOB12A58A7E693",599144,"Guitar Man","AR7AOEJ1187FB3D279",33.35303,"Inverness MS",-90.59005,"Little Milton",0.0,264.59383,3,0.465,76.415,1,0.692,"My Way",0
2040,"SOINJPD12A6D4F8726",416722,"Defected Accapellas Volume 4","ARFT5CP1187FB50263",,"",,"Junior Jack",0.0,96.10404,0,0.066,106.216,3,0.375,"E Samba (Accapella)",0
2041,"SODREXM12AB017C1E8",623039,"The Original Johnny Cash Volume 1","ARH861H1187B9B799E",,"Kingsland AR",,"Johnny Cash",0.0,80.03873,1,0.083,196.303,4,0.572,"You Tell Me",1959
2042,"SOQDCHV12A6D4FC12D",124109,"Bad Azz","AR38I491187B9B2F2D",,"",,"Lil Boosie",0.0,243.35628,10,0.46,171.85,4,0.804,"I Remember (amended album version)",2006
2043,"SOLTZIT12A58A7B9BC",743805,"Into The Sun [Amended]","ARTBQTE1187B9B8A0F",,"Seattle WA",,"Candlebox",0.0,283.66322,10,0.46,125.994,3,0.609,"Lover Come Back To Me",0
2044,"SORAVAX12A8C137A3B",155729,"Some Things Never Change","ARKC83D1187B9AB367",,"",,"Mark Lowry",0.0,205.26975,7,0.811,143.898,4,0.154,"Jesus Laughing (Some Things Never Change Version)",0
2045,"SOZRIFJ12A67ADA4BE",70297,"Been There All The Time","AR9YWMS1187FB43A34",,"Amherst MA",,"Dinosaur Jr.",0.0,220.70812,2,0.191,253.357,4,0.506,"Been There All The Time",2007
2046,"SOKVYHL12AAF3B48A5",529055,"Exitos Con Banda","ARXB7B21187B98BEF0",,"",,"Marisela",0.0,162.55955,7,0.462,84.283,4,0.196,"Loca (a/k/a Crazy) (Version Banda)",0
2047,"SOIVHOS12A8C13759D",290943,"New Universe","AR37E341187B989A3E",36.06899,"GREENSBORO North Carolina",-79.7947,"Wilshire",0.0,181.49832,10,0.556,126.179,4,0.384,"When",2003
2048,"SOCHPTV12A6BD53113",72043,"J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos","ARN8NCB1187FB49652",46.20835,"Geneva Switzerland",6.1427,"Lionel Rogg",0.0,172.38159,2,0.518,126.786,1,0.0,"Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus",0
2049,"SOVKBMW12A8C140754",219160,"Thee Oh Sees Sucks Blood","ARHYNR9119B8668FA3",,"",,"The Oh Sees",0.0,162.37669,5,0.473,100.928,4,0.0,"It Killed Mom",0
2050,"SOJULNT12AB018486A",547104,"In North Carolina","ARBZAIL1187FB5B1C8",42.31256,"Boston MA",-71.08868,"Bob Margolin",0.0,198.84363,4,0.373,79.905,1,0.0,"Baby_ Baby_ Baby",0
2051,"SOQMIXU12A8C13C915",301400,"Our Lady... Kitty Kallen","ARBJC9U1187B9A70AC",39.95227,"Philadelphia PA",-75.16237,"Kitty Kallen",0.0,151.92771,5,0.546,86.961,4,0.911,"If You Smile At The Sun",0
2052,"SOHTPLG12AB0185DF3",717333,"Get Ready Bass","ARAOAHG1241B9C8D9B",,"",,"Autonomous Bass Heads",0.0,307.722,7,0.812,137.963,4,0.0,"Beat Conductor",0
2053,"SOPVFQR12AB0182066",443061,"Uh-Oh","ARMYKRB1187B98CFF0",,"",,"Cowboy Mouth",0.0,237.60934,9,0.624,103.218,4,0.64,"Disconnected",0
2054,"SOWGMLU12A58A7E280",543288,"The Spinning of the World","ARG36WO1187B9B3A9A",48.42831,"Georgia",-123.36451,"Jeff Talmadge",0.0,228.62322,2,0.995,160.105,1,0.0,"The Hard Part's Letting Go",0
2055,"SOOSUHA12A6BD53D30",72103,"Rubikon","AREUYDJ1187B9BA040",,"Havířov Česká republika",,"Krystof",0.0,285.67465,0,0.476,130.042,4,0.331,"Ostravaczech",2006
2056,"SOERPVK12AB0185466",345449,"The Beatles","ARAOADX1187B98AED3",36.15398,"Tulsa OK",-95.99277,"Dwight Twilley",0.0,224.54812,7,0.395,90.875,4,1.0,"Tomorrow Never Knows",0
2057,"SOQUGCC12A8C1424D2",657107,"The Return Of O-Tumma","AR1VCLT1187FB4C8AC",,"",,"Tum Tum",0.0,209.18812,2,0.133,66.565,4,0.423,"So Fresh",0
2058,"SOVTEUT12AB0185D22",754327,"Bajo La Corteza (26 Canciones De Leño)","AR7ZI7Z1187B98BF55",,"",,"Mägo de Oz",0.0,295.31383,7,0.279,121.955,4,0.571,"Qué Desilusión",2010
2059,"SOWHCQG12AB0187E19",773676,"Nightfall Showcase","ARJDMBO1187B9AD118",,"",,"Johnny Osbourne",0.0,200.41098,6,0.198,135.537,4,0.961,"Come ALong",0
2060,"SOTLPLH12A8C132E36",141876,"Bahião Com H","ARDZJ6H1187FB387F2",,"",,"Moraes Moreira",0.0,280.65914,0,0.566,132.558,4,0.893,"Banho De Amor",1991
2061,"SOBLUPB12AB017D074",439909,"This Is What The Universe Sounds Like","AR3JLWI1187FB37141",39.16178,"GLEN BURNIE",-76.62184,"Darko",0.0,378.67057,7,0.665,124.255,4,0.813,"Danote",0
2062,"SODUZHA12A6D4FAF3F",64420,"The Rock Block","AR2KSTE1187FB57A36",,"Fort Wayne Indiana",,"Petra",0.0,262.21669,1,0.0,101.004,4,0.368,"Angel Of Light (Never Say Die Album Version)",0
2063,"SOSZHGZ12A8C13B75E",106026,"New Hope For The Wretched","AREENKN1187B98F35D",40.71455,"New York NY",-74.00712,"Plasmatics",0.0,344.24118,0,0.671,125.363,4,0.94,"Dream Lover",1980
2064,"SOCGCVT12A6D4FAF6F",770,"Devil Hopping","AR9AM2N1187B9AD2F1",53.4796,"Manchester England",-2.24881,"Inspiral Carpets",0.0,232.12363,7,0.135,187.66,4,0.353,"Party In The Sky",1994
2065,"SOSAVBB12A8C13D255",300419,"Stern","ARR40ZV1187B9A10A8",40.99471,"Pennsylvania",-77.60454,"Stern",0.0,241.13587,2,0.783,139.949,4,0.573,"Tüflische Plan",0
2066,"SOGPQGK12AB018A30B",514842,"Habla El Corazon","ARZDUJG1242077E2C5",,"",,"Yuridia",0.0,264.54159,0,0.577,109.996,4,0.943,"Regresa A Mi (Unbreak My Heart)",0
2067,"SOFKQMM12A8C137176",99054,"Furry Lewis 1927 - 1929","ARN7OQ21187FB5A6B3",,"Greenwood MS",,"Furry Lewis",0.0,188.02893,11,0.436,104.237,4,0.098,"I Will Turn Your Money Green (Tk. 1)",0
2068,"SOSQILZ12AB0185AFB",759494,"Dreaming Of Christmas","ARG09R51187FB4D5C2",34.60515,"Lawton OK",-98.38983,"Bryan White",0.0,240.90077,0,0.834,126.618,4,0.0,"I Can't Wait 'Til Christmas (LP Version)",1999
2069,"SOSZPZP12A58A7E624",436856,"Henry Street Music Volume 11","ARJ3DXR1187FB4F879",38.8991,"Washington",-77.029,"Dirty Harry",0.0,559.75138,11,0.036,126.412,4,0.054,"The Fortway",0
2070,"SOFPDFR12A8C136ACA",201488,"Kaufen lassen - Beziehungs-Management","ARLMCCW1241B9CE7CB",,"",,"Kurt Tepperwein",0.0,1222.42567,8,0.888,145.259,3,0.723,"Subliminal mit Naturgeraeuschen",0
2071,"SOTWTSO12A8C142128",122921,"Colección Diamante: Alberto Cortez","AR6IJ6U1187B99FC7C",,"",,"Alberto Cortez",0.0,183.17016,3,0.343,91.584,7,0.505,"Guitarra Dimelo Tu",0
2072,"SOLYFEM12A8AE4836E",138140,"Nah No Mercy - The Warlord Scrolls","ARMPQIE1187FB3D4EB",,"Kingston Jamaica",,"Bounty Killer",0.0,225.25342,7,0.339,96.006,4,0.516,"Gun Thirsty",2001
2073,"SOHOSLP12AB01805E6",391019,"The Perfect Blend","ARO7FES1187B9A59BE",43.1763,"AntwerpBelgium New York",-76.27503,"M.I.K.E.",0.0,440.52853,6,0.024,135.053,4,0.0,"Hollow Dream",2006
2074,"SOKFQQD12A8C138826",155742,"The Best Of Homecoming - Volume One","ARBB58Y1187B9B621B",,"",,"Bill & Gloria Gaither",0.0,196.17914,1,0.177,116.903,4,0.0,"Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version)",0
2075,"SOYRCSM12AB0181154",624865,"System's Riddim","AR3TITY1187B99E790",,"",,"Gyptian",0.0,253.70077,9,0.276,186.285,4,0.978,"Lonely",0
2076,"SOAECMT12AB0183897",696269,"Collection de chansons rares des groupes des années 60 Volume 1","ARRESZG1187B9A3FBF",,"",,"Les Hou-Lops",0.0,150.46485,2,0.668,111.555,4,0.899,"Hold me",0
2077,"SOMTPYO12A8C14413D",614267,"Another Heist","ARXGASQ1187FB3C727",,"New York NY [Bronx]",,"Camp Lo",0.0,214.46485,9,0.203,90.983,3,0.467,"Uptown",2009
2078,"SOAEPLE12AB0186815",457876,"Blue Pyramid","ARSF4161187B9B449F",,"",,"The Gone Jackals",0.0,228.93669,2,0.482,177.563,3,0.907,"That Blows My Mind (Slammin' and Way Out There!)",1998
2079,"SOUTSOK12A8C146665",527222,"On The Barricades","ARU868Z1187FB47319",42.18419,"Mass. - Western",-71.71818,"Wonderland",0.0,172.30322,4,0.539,123.976,4,0.5,"You",0
2080,"SOCFXMH12A6D4FD1B8",225509,"Nia","ARTXGGI1187B9B3D58",38.54666,"Davis CA",-121.74477,"Blackalicious",0.0,104.93342,1,0.873,60.017,1,0.0,"Ego Trip by Nikki Giovanni",1999
2081,"SOMXUAV12AB0188A0E",644803,"Where Or When","ARALP6I1187B989E27",40.86034,"Passaic NJ",-74.12374,"The Shirelles",0.0,127.29424,10,0.044,71.597,4,0.444,"Dedicated To The One I Love",1960
2082,"SOJIRPT12AB01877A6",784940,"Soul Kitchen (The Original Motion Picture Soundtrack)","ARJ2PMY1187FB5B563",,"NY - Long Island",,"Burning Spear",0.0,146.88608,11,0.509,135.033,1,0.0,"Walking In Dub",2009
2083,"SODTJWJ12CF5F88321",290005,"Jar of flies / Facelift / Dirt","ARSW5F51187FB4CFC9",,"Seattle WA",,"Alice In Chains",0.0,261.77261,3,0.165,114.758,5,1.0,"I Know Somethin (Bout You)",1990
2084,"SOMDRBE12AB01813EA",420138,"From Bam Bam To Cherry Oh! Baby","ARANIJI11F4C83EFD2",,"",,"Toots & The Maytals",0.0,169.53424,4,0.59,163.748,7,0.641,"Sweet & Dandy",1984
2085,"SOCGJEM12AB0185E26",405085,"When I Grow Up","ARUYVDC12086C11D5C",,"Stockholm",,"Fever Ray",0.0,359.36608,0,0.572,122.934,4,1.0,"When I Grow Up",2009
2086,"SOGTRKA12A8C137D72",289146,"Somos Gitanos","AR2UQQ51187B9AC816",,"Arles France",,"Gipsy Kings",0.0,222.92853,7,0.697,118.056,4,1.0,"Somos Gitanos",2001
2087,"SOQMTGB12A6D4F5285",82925,"Flor Silvestre","ARHFEBO11F50C4825A",,"",,"Flor Silvestre",0.0,150.12526,9,0.925,109.518,4,1.0,"Gaviota Traidora",0
2088,"SOQVDWT12AC468A52B",605707,"Soul of a Free Man","ARXOUML1187FB48ACB",45.51179,"Portland",-122.67563,"Patrick Lamb",0.0,290.37669,5,0.272,93.041,4,0.0,"I Remember",2007
2089,"SOPQEVH12A8C135713",199578,"Texas Gold/Comin' Right At Ya","AR0CDSK1187FB52ED6",,"Paw Paw WV",,"Asleep At The Wheel",0.0,254.58893,9,0.293,142.479,4,0.0,"Let Me Go Home Whiskey",0
2090,"SOHSENM12AB017FFF5",550937,"Wound Creations","ARDDWUI1187FB379F7",60.17116,"Helsinki Finland",24.93258,"Amoral",0.0,520.88118,7,0.344,141.746,5,0.329,"The Last Round",2004
2091,"SOAIQBP12AB01899F4",565234,"Pick Your Battles","AROLDZG1187FB50AFB",,"Aberdeen WA",,"Melvins",0.0,165.38077,7,0.855,115.007,1,0.186,"You've Never Been Right - (Live In Boston_ MA 2008)",2009
2092,"SOWWLVP12A8C138BFB",95431,"Cocked & Re-Loaded (Millenium Edition)","ARHONG11187FB3B120",29.78772,"katy",-95.82333,"L.A. Guns",0.0,398.44526,1,0.584,150.3,4,0.41,"Magdalaine",1989
2093,"SOWTBHJ12AB0184F4D",639962,"Everything","ARDKSWK1187B99092B",52.88356,"UK - England - North East",-1.97406,"Stan",0.0,254.95465,5,0.273,119.965,4,1.0,"Luv",0
2094,"SOYMCST12AB017E8AB",330070,"The Holy Bible 1992-2002","ARWAPYC1187FB3FCAF",,"",,"S.U.P",0.0,369.24036,4,0.561,78.601,5,0.452,"Insanity",0
2095,"SOMBKBP12AC468D7E2",599298,"Butthole Surfers  + PCPpep","ARPQ4Z01187FB3A736",29.42449,"San Antonio TX",-98.49462,"Butthole Surfers",0.0,165.38077,9,0.916,108.251,1,0.0,"Wichita Cathedral [live]",0
2096,"SOLTKCF12AB018600D",511959,"San Cipriano","ARE73DO1187B9B9DDE",,"",,"Los Brujos",0.0,36.54485,3,0.0,148.748,4,0.431,"Si Yo Tuviera",0
2097,"SONIHFO12CF5F87D6C",280736,"Janis","ARS86AJ1187B9B4225",,"Port Arthur TX",,"Janis Joplin",0.0,266.23955,4,0.625,80.455,4,0.004,"Piece Of My Heart",1972
2098,"SOVKZLE12AB018A2F4",591200,"Nordic Hotel","ARBQ5TQ1187B992B8A",,"CANADA - Ontario",,"Vivian",0.0,184.63302,2,0.01,140.08,4,0.66,"Better",0
2099,"SOLKHLK12A8AE47A23",138026,"9.0 Live","AR0KBXO1187B996460",41.58979,"Des Moines Iowa",-93.61566,"Slipknot",0.0,397.24363,11,0.0,163.007,5,0.159,"The Heretic Anthem (Live version) (Album Version)",0
2100,"SOHDPPB12AC4687A5A",697559,"Joaquim Homs - Música de Cambra","ARCDLDD11F33E000A4",,"",,"Varios",0.0,165.66812,5,0.397,144.478,1,0.0,"II Allegro",0
2101,"SOSMJQM12AC4686FC7",605532,"Ikebana : Merzbow's Amlux Rebuilt_ Reused and Recycled","ARROUEA1187FB4AA0F",38.8991,"Washington",-77.029,"Atom",0.0,331.88526,6,0.014,108.069,3,1.0,"Merzwaltz",0
2102,"SOVJUCU12A8C138B3E",208882,"Goodbye My Heart - Country","ARN6EWN1187B9A4600",29.89932,"Port Arthur TX",-93.92938,"Jimmy Wyble",0.0,181.96853,8,0.424,80.016,7,0.494,"No More Blues",2005
2103,"SOEMDLK12AB01860D9",464074,"Online Exclusive: Demos & Rarities","AR08NXW1187B99526D",38.2589,"Missouri",-92.43659,"Die Symphony",0.0,231.67955,5,0.598,160.184,4,1.0,"Ugly Like Me (Demo Version)",0
2104,"SOHSILH12A58A7CA6B",152528,"West Coast Diaries Vol.1-cass.","ARUUXNF1187B98FB36",,"",,"Charlie Peacock",0.0,202.34404,4,0.1,118.155,4,1.0,"Hot Night Downtown",1988
2105,"SOOGMHS12AB017D84A",620938,"Screamin' and Hollerin' The Blues","ARZMWNY1187B99EBF1",41.82387,"Providence RI",-71.41199,"Paul Geremia",0.0,204.56444,0,0.907,116.318,1,0.0,"Tootie Blues",2004
2106,"SOKHJYT12A8C13731B",153305,"Love To Tell Story-25 Hymns","AR4GP451187FB3F2BB",,"",,"Andy Griffith",0.0,215.48363,7,0.802,102.402,3,0.692,"The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version)",0
2107,"SOFNSNQ12AB01833D2",653733,"Positively Beale Street","ARUAKAN1187FB48204",39.2794,"Ocean City NJ",-74.57555,"Walter Trout",0.0,233.24689,7,0.654,166.411,4,0.81,"Obstacles in My Way",1997
2108,"SOYQGMA12A6D4FA935",225466,"The Reality Chick","AR3RNXB1187B98F0B4",,"",,"Monique Marvez",0.0,639.60771,1,0.18,121.075,5,0.456,"No Bad Oral Sex / Dick Dessert",0
2109,"SONOWJT12A81C23646",133041,"When The Sun Comes Out","ARFZDSJ1187FB494AB",,"",,"Dancecore Allstars",0.0,223.29424,5,0.614,95.298,3,1.0,"When The Sun Comes Out",0
2110,"SODKVWC12AF72A53CF",636998,"Face Drop","AR9LJ9D1187FB4303D",18.01571,"Kingston Jamaica",-76.79731,"Sean Kingston",0.0,184.58077,2,0.133,168.02,4,0.777,"Face Drop",2009
2111,"SOFUKSP12A8C1416DC",566576,"Southern Blues Volume 2","ARE36MM1187B991E50",31.1689,"Couchman TX",-100.07715,"Blind Lemon Jefferson",0.0,165.35465,5,0.348,132.59,1,0.209,"Gone Dead On You Blues",1972
2112,"SOBYREB12A8C13CF88",163506,"Lover's Poem","AR9HNKW1187FB57EC6",,"",,"Mei Chi Chiang",0.0,73.03791,10,0.489,150.933,3,0.795,"Chagall(OS)",0
2113,"SOQQIOF12A8AE47FD0",577165,"Azur et Asmar","AR9ILJF1187B9B80ED",33.89275,"Beirut Lebanon",35.48527,"Gabriel Yared",0.0,118.83057,2,0.045,111.034,4,0.0,"Les chasseurs d'esclaves",2006
2114,"SOWDQHL12A6D4FAE8F",226246,"Cuerpo A Cuerpo","ARRJFJ31187B9961EF",,"",,"Sergio Dalma",0.0,279.24853,0,0.711,124.008,4,0.999,"La Marca De Tus Labios",1995
2115,"SOSHNFD12AB0188458",726295,"Paid In Black Vol.2","ARK9W051187FB4B783",,"",,"Zombina & The Skeletons",0.0,198.16444,9,0.813,120.848,3,1.0,"Sea Of Heartbreak",0
2116,"SORYSZW12AB0188A2A",572479,"Popular Music Social Condition","ARMZJIZ1241B9CA2DB",37.16793,"United States",-95.84502,"The Jane Shermans",0.0,235.49342,2,0.804,140.143,4,0.166,"Ammunition",2008
2117,"SOJWCMG12A8AE46D46",234700,"Whole Lot Of Leavin'","ARDVZTE1187FB5A0A1",,"Sayreville NJ",,"Bon Jovi",0.0,286.35383,1,0.686,134.293,4,0.0,"I Love This Town",2007
2118,"SOFYDKI12A8C13F96E",244041,"Musica Sacra Nella Napoli del '700","ARGAJDQ11F50C4EDDF",,"",,"Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola",0.0,42.70975,6,0.156,48.942,3,0.524,"Miserere: XII. Ne Projicias",0
2119,"SOTOIUP12AB0180CA0",559619,"Goin' Mad Blues Vol. 6","ARUNYOW1187FB43F2A",34.96578,"Wadesboro NC",-80.07691,"Blind Boy Fuller",0.0,151.19628,10,0.639,87.899,4,0.086,"Got To Find My Little Woman",2005
2120,"SOACIFE12AB0187C9C",795397,"Genuine","AR4L5ZC1187FB450A4",,"",,"Bescenta",0.0,243.1473,6,0.492,126.631,4,1.0,"So In Love",0
2121,"SOSLKBG12AB018D75E",714006,"Fill It! - I Love the Fifties","AR0TZ7T1187B994E37",42.33168,"Detroit MI",-83.04792,"Dave "Baby" Cortez",0.0,125.6224,0,0.595,185.559,4,0.159,"The Happy Organ",1976
2122,"SOOUGMQ12A8AE472AC",179059,"En Vogue ( Bonus Version)","AR5IDI61187FB43E75",,"",,"Bloomfield",0.0,277.39383,10,0.031,179.987,4,0.0,"Quartier Latin",0
2123,"SOLVYRN12AF72A9C09",765362,"Close Calls With Brick Walls / Mother of Mankind","ARW2U4O1187FB4408B",,"New York NY",,"Andrew W.K.",0.0,127.4771,2,0.81,161.874,1,0.0,"Can You Dance With Me?",2006
2124,"SOBCOMU12A8C1330B0",286891,"Elf","ARH1LE01187B98D68D",,"",,"John Debney",0.0,74.762,0,0.0,83.95,4,0.66,"Buddy and Santa's Flight",2003
2125,"SONDBYI12A6310D81C",309106,"The 18th Letter","AR8B1WY1187FB38366",,"Long Island NY",,"Rakim",0.0,79.93424,0,0.279,50.059,4,0.0,"Outro",1997
2126,"SOKEAOU12A6D4FB6B2",60341,"Anthology","ARLDW2Y1187B9B544F",39.75911,"Dayton OH",-84.19444,"Tommy James And The Shondells",0.0,146.02404,0,0.695,133.312,1,0.0,"Out Of The Blue",1989
2127,"SOZYWLD12AB01859CE",808634,"Let Me Be Free","ARIZCNG12802FDFC69",,"",,"Coraleena Ellis",0.0,250.77506,11,0.379,88.015,1,0.693,"Wide Awake In A Dream",0
2128,"SONFVHA12A6D4F932F",55301,"I Just Can't Help Myself","ARB29H41187B98F0EF",41.88415,"Chicago",-87.63241,"Terry Callier",0.0,258.19383,7,0.675,92.927,3,1.0,"Satin Doll",2007
2129,"SOFMCTW12A8C139DDA",331631,"Further Down The Old Plank Road","AR0V36F1187FB366B1",53.41961,"Ireland",-8.24055,"The Chieftains",0.0,187.92444,7,0.768,210.957,4,0.0,"The Raggle Taggle Gypsy",2003
2130,"SOBRNCK12A8C13FB92",372022,"Tales Of Mozambique","ARJO8W91187B9AB734",,"",,"Count Ossie",0.0,234.9971,11,0.948,137.714,1,0.0,"No Night In Zion - Original",1994
2131,"SOAEJTI12A8C145051",317615,"Shogun","ARJBWQI1187B9B17D1",,"Orlando FL",,"Trivium",0.0,678.76526,11,0.346,140.112,4,0.976,"Shogun [with fade_ for special edition]",2008
2132,"SOKRLXS12AB0183E51",489212,"Last Vestiges of Honor","ARUUXNF1187B98FB36",,"",,"Charlie Peacock",0.0,133.3024,1,0.139,137.158,4,0.833,"The Quality of Life",0
2133,"SOYIRYT12A6D4F9B3E",63881,"My Left Foot","ARWZE8O1187B9B8480",40.71455,"New York NY",-74.00712,"Elmer Bernstein",0.0,231.67955,2,0.85,83.255,5,1.0,"Drown The Dog!",0
2134,"SOEPZDK12A58A7C033",821380,"Lovers Lounge Venue 2","AREUIRT11F4C8408E6",52.50524,"UK - England - West Midlands",-1.81531,"Peter Spence",0.0,277.41995,8,0.721,97.284,1,1.0,"Baby I",0
2135,"SORAXQJ12A8C1333AA",146411,"Guiding Star (Naledi Ya Tsela)","ARW1DZQ1187B9A18E0",,"",,"Vusi Mahlasela",0.0,273.31873,2,0.297,137.942,4,0.121,"Pata Pata",0
2136,"SOUOJUC12AB017CF7E",489673,"The Fabulous Eddie Cantor","ARSDSMG1187B98CB59",40.71455,"New York NY",-74.00712,"Eddie Cantor",0.0,168.88118,2,0.359,125.361,1,0.118,"Charley_ My Boy",0
2137,"SOEHDUX12AB0187C5A",765908,"Buxtehude: Organ Works","ARN8NCB1187FB49652",46.20835,"Geneva Switzerland",6.1427,"Lionel Rogg",0.0,203.44118,5,0.734,68.388,4,0.521,"Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasterisé En 2010)",0
2138,"SOWOACC12AB0181FCC",508638,"Nuestro Mexico","ARDPPNV11F4C842433",,"",,"Marimba Alma De Chiapas De Juan Palacios",0.0,182.02077,10,0.441,147.597,1,0.0,"Atotonilco",0
2139,"SOIPEKK12AB01805B4",485079,"Fool Me Good","AR858UO1187FB437B4",35.21962,"North Carolina",-80.01955,"Precious Bryant",0.0,164.8322,9,0.537,130.453,1,0.522,"When The Saints Go Marching In",2002
2140,"SOBQKWL12A8C14337F",316960,"Town Topic EP","ARRJNTE1187FB44E12",,"",,"Casiotone For The Painfully Alone",0.0,115.17342,0,0.614,125.663,1,0.0,"Town Topic (Instrumental)",2008
2141,"SOWJDTP12AB018715D",345723,"Reggae Hits Volume 23","ARHINI31187B995C1D",,"",,"Singing Melody",0.0,179.93098,9,0.417,162.155,4,0.82,"Player No More",0
2142,"SOUCLBZ12AB0182A5A",537210,"Guitarscapes","AROMMO41187B99F8FF",38.99792,"Colorado",-105.55096,"Jeff Wahl",0.0,43.88526,1,0.395,243.195,4,0.0,"Waterfall",2003
2143,"SOGPMNP12AB0186B39",516641,"The Official Bootleg Box Set","AROATPL1187FB48E12",34.16788,"Arizona",-111.9307,"UFO",0.0,310.41261,2,0.74,87.097,5,0.424,"Out In The Street (Live In Cleveland_ Ohio)",0
